ChainId,Address,Token,RewardAmount,DeductedAmount,RemainingAmount,TxHash
8453,0xdb7CC6EDCaD37AdBE3149948B17bf4b492A16a38,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,268652,5373,263279,0x916edd8945274beeb6fb866db48cdf865a17f09a61a8253c9ff50ec1fb820fb1
8453,0xe403043A0F9C7B9F315Cf145166EB747D9790E77,0x4200000000000000000000000000000000000006,4860773024,97215460,4763557564,0x0f66ea4f613ebb5ada36063b9513f22c0d6f306d59a8f8ffd8627d037fe3ab7b
8453,0xe403043A0F9C7B9F315Cf145166EB747D9790E77,0x4F9Fd6Be4a90f2620860d680c0d4d5Fb53d1A825,4099182996584347,81983659931686,4017199336652661,0x0f66ea4f613ebb5ada36063b9513f22c0d6f306d59a8f8ffd8627d037fe3ab7b
8453,0xe403043A0F9C7B9F315Cf145166EB747D9790E77,0x4200000000000000000000000000000000000006,7659234604,153184692,7506049912,0x302a22c57ca0acfac9a13c8134671c6a1d866afff3362943bf68da3d18262f3c
8453,0xe403043A0F9C7B9F315Cf145166EB747D9790E77,0x4F9Fd6Be4a90f2620860d680c0d4d5Fb53d1A825,3092830984841893,61856619696837,3030974365145056,0x302a22c57ca0acfac9a13c8134671c6a1d866afff3362943bf68da3d18262f3c
8453,0xe403043A0F9C7B9F315Cf145166EB747D9790E77,0x4200000000000000000000000000000000000006,1164603488,23292069,1141311419,0x166e926f23351fc1c51113311826c84937aaa4af4b7bf772ca9cb6ab50918083
8453,0xe403043A0F9C7B9F315Cf145166EB747D9790E77,0x4F9Fd6Be4a90f2620860d680c0d4d5Fb53d1A825,4096933436235196,81938668724703,4014994767510493,0x166e926f23351fc1c51113311826c84937aaa4af4b7bf772ca9cb6ab50918083
8453,0x70880B2482fE09C684C7ab51925D9Ee4e63C7eE9,0x4200000000000000000000000000000000000006,53309473260357774,1066189465207155,52243283795150619,0xe3ffc6f6544eb0a75960571522cfc29367ba876cfd2b4bacba474950eb65535b
8453,0x70880B2482fE09C684C7ab51925D9Ee4e63C7eE9,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,164819604,3296392,161523212,0xe3ffc6f6544eb0a75960571522cfc29367ba876cfd2b4bacba474950eb65535b
8453,0xe403043A0F9C7B9F315Cf145166EB747D9790E77,0x4200000000000000000000000000000000000006,476230776,9524615,466706161,0x9d7e9144db22023fd6dbf99e526fc19efc22676d7e778160851e8cb4e141d35d
8453,0xe403043A0F9C7B9F315Cf145166EB747D9790E77,0x4F9Fd6Be4a90f2620860d680c0d4d5Fb53d1A825,2471719012565944,49434380251318,2422284632314626,0x9d7e9144db22023fd6dbf99e526fc19efc22676d7e778160851e8cb4e141d35d
8453,0xe403043A0F9C7B9F315Cf145166EB747D9790E77,0x4200000000000000000000000000000000000006,0,0,0,0x6c19aa102294ce962fe0c5fa3890ae63d906a6dc560319767c54ea54c1aa8e60
8453,0xe403043A0F9C7B9F315Cf145166EB747D9790E77,0x4F9Fd6Be4a90f2620860d680c0d4d5Fb53d1A825,2544895032762089,50897900655241,2493997132106848,0x6c19aa102294ce962fe0c5fa3890ae63d906a6dc560319767c54ea54c1aa8e60
8453,0xe403043A0F9C7B9F315Cf145166EB747D9790E77,0x4200000000000000000000000000000000000006,3196613808,63932276,3132681532,0x8c1f3750af2923d585e5718d22f5e021f957740b6ffa0613276aa1f002aef2bf
8453,0xe403043A0F9C7B9F315Cf145166EB747D9790E77,0x4F9Fd6Be4a90f2620860d680c0d4d5Fb53d1A825,3863057352914985,77261147058299,3785796205856686,0x8c1f3750af2923d585e5718d22f5e021f957740b6ffa0613276aa1f002aef2bf
8453,0xe403043A0F9C7B9F315Cf145166EB747D9790E77,0x4200000000000000000000000000000000000006,241574697917,4831493958,236743203959,0x09e4d8f3fcb15e1c58815b9bf560fbac3cd47a384dc90942ad514ea8e365862b
8453,0xe403043A0F9C7B9F315Cf145166EB747D9790E77,0x4F9Fd6Be4a90f2620860d680c0d4d5Fb53d1A825,636174918072803,12723498361456,623451419711347,0x09e4d8f3fcb15e1c58815b9bf560fbac3cd47a384dc90942ad514ea8e365862b
8453,0xe403043A0F9C7B9F315Cf145166EB747D9790E77,0x4200000000000000000000000000000000000006,235131530428,4702630608,230428899820,0xc4c5373494aa3062d333c39fea7a281b75ae59b141aa91036253ef818dc91a43
8453,0xe403043A0F9C7B9F315Cf145166EB747D9790E77,0x4F9Fd6Be4a90f2620860d680c0d4d5Fb53d1A825,0,0,0,0xc4c5373494aa3062d333c39fea7a281b75ae59b141aa91036253ef818dc91a43
8453,0xe403043A0F9C7B9F315Cf145166EB747D9790E77,0x4200000000000000000000000000000000000006,221551788982,4431035779,217120753203,0x2737ffb3a2bb178793249160b791b098282c8be3065dc3f66d4d8e9d145504ee
8453,0xe403043A0F9C7B9F315Cf145166EB747D9790E77,0x4F9Fd6Be4a90f2620860d680c0d4d5Fb53d1A825,0,0,0,0x2737ffb3a2bb178793249160b791b098282c8be3065dc3f66d4d8e9d145504ee
8453,0xe403043A0F9C7B9F315Cf145166EB747D9790E77,0x4200000000000000000000000000000000000006,193235769553,3864715391,189371054162,0x0471f1d4470ba3e770d69840ff4981593c352b4421097b4c47d9c961fa60cb90
8453,0xe403043A0F9C7B9F315Cf145166EB747D9790E77,0x4F9Fd6Be4a90f2620860d680c0d4d5Fb53d1A825,11027336939316,220546738786,10806790200530,0x0471f1d4470ba3e770d69840ff4981593c352b4421097b4c47d9c961fa60cb90
8453,0xe403043A0F9C7B9F315Cf145166EB747D9790E77,0x4200000000000000000000000000000000000006,147699241269,2953984825,144745256444,0x51ebf91cafab97af5cd1c561e956a0d50f95ed71de827a17ac2325c38c8d79e6
8453,0xe403043A0F9C7B9F315Cf145166EB747D9790E77,0x4F9Fd6Be4a90f2620860d680c0d4d5Fb53d1A825,4695846390755307,93916927815106,4601929462940201,0x51ebf91cafab97af5cd1c561e956a0d50f95ed71de827a17ac2325c38c8d79e6
8453,0xb6e7233Aa62F3198ecbc5EcEC3337Ef6d4c5Af0f,0x4200000000000000000000000000000000000006,424798722715971,8495974454319,416302748261652,0x5af5eb307cd10f092b93f6f89765dc911b1d9c5da726afd8bc3728ed9b337c19
8453,0xb6e7233Aa62F3198ecbc5EcEC3337Ef6d4c5Af0f,0xeeC468333ccc16D4BF1cEf497A56cf8C0aAe4Ca3,74175465768381998864,1483509315367640008,72691956453014358856,0x5af5eb307cd10f092b93f6f89765dc911b1d9c5da726afd8bc3728ed9b337c19
8453,0xe403043A0F9C7B9F315Cf145166EB747D9790E77,0x4200000000000000000000000000000000000006,176873285390,3537465707,173335819683,0xa595b08413eebf8fd4631b02feadacd20cfa2bda61c5cc3f3c064f0fa117d286
8453,0xe403043A0F9C7B9F315Cf145166EB747D9790E77,0x4F9Fd6Be4a90f2620860d680c0d4d5Fb53d1A825,625317978198,12506359563,612811618635,0xa595b08413eebf8fd4631b02feadacd20cfa2bda61c5cc3f3c064f0fa117d286
8453,0xe403043A0F9C7B9F315Cf145166EB747D9790E77,0x4200000000000000000000000000000000000006,88803582235,1776071644,87027510591,0x38a885bbef22ac3f36e8b523bb01971cfdb11ecbb1b102937bb964857c47acb2
8453,0xe403043A0F9C7B9F315Cf145166EB747D9790E77,0x4F9Fd6Be4a90f2620860d680c0d4d5Fb53d1A825,3078826110344029,61576522206880,3017249588137149,0x38a885bbef22ac3f36e8b523bb01971cfdb11ecbb1b102937bb964857c47acb2
8453,0xe403043A0F9C7B9F315Cf145166EB747D9790E77,0x4200000000000000000000000000000000000006,270467883757,5409357675,265058526082,0x7493769e3b92281da8b023835a174e018bd52e8af82ecd4d19063c53fe7573d8
8453,0xe403043A0F9C7B9F315Cf145166EB747D9790E77,0x4F9Fd6Be4a90f2620860d680c0d4d5Fb53d1A825,372146333779602,7442926675592,364703407104010,0x7493769e3b92281da8b023835a174e018bd52e8af82ecd4d19063c53fe7573d8
8453,0xe403043A0F9C7B9F315Cf145166EB747D9790E77,0x4200000000000000000000000000000000000006,55579466370,1111589327,54467877043,0x66e255b1ae9fcc5f3bf0c083a81e4e87dbeb2f64c32b2fe215a278d96ec2afde
8453,0xe403043A0F9C7B9F315Cf145166EB747D9790E77,0x4F9Fd6Be4a90f2620860d680c0d4d5Fb53d1A825,2362162710734030,47243254214680,2314919456519350,0x66e255b1ae9fcc5f3bf0c083a81e4e87dbeb2f64c32b2fe215a278d96ec2afde
8453,0xe403043A0F9C7B9F315Cf145166EB747D9790E77,0x4200000000000000000000000000000000000006,162838526761,3256770535,159581756226,0x5b4c7b47da0db07a12a6340496b96a9ee55d068c6100605f2e1bd1e73f3173c4
8453,0xe403043A0F9C7B9F315Cf145166EB747D9790E77,0x4F9Fd6Be4a90f2620860d680c0d4d5Fb53d1A825,305515883966,6110317679,299405566287,0x5b4c7b47da0db07a12a6340496b96a9ee55d068c6100605f2e1bd1e73f3173c4
8453,0xe403043A0F9C7B9F315Cf145166EB747D9790E77,0x4200000000000000000000000000000000000006,138375353554,2767507071,135607846483,0x824385c3fff0a5d6c0c21fb54dc9b29d49cebe2b324520fab503ab42b3674576
8453,0xe403043A0F9C7B9F315Cf145166EB747D9790E77,0x4F9Fd6Be4a90f2620860d680c0d4d5Fb53d1A825,3313846446053015,66276928921060,3247569517131955,0x824385c3fff0a5d6c0c21fb54dc9b29d49cebe2b324520fab503ab42b3674576
8453,0xe403043A0F9C7B9F315Cf145166EB747D9790E77,0x4200000000000000000000000000000000000006,648687572508,12973751450,635713821058,0x7d8045ed2d4114bdf7f68d3b27dba7f256d6a5599697177653b26317fde7dd17
8453,0xe403043A0F9C7B9F315Cf145166EB747D9790E77,0x4F9Fd6Be4a90f2620860d680c0d4d5Fb53d1A825,1845607449783611,36912148995672,1808695300787939,0x7d8045ed2d4114bdf7f68d3b27dba7f256d6a5599697177653b26317fde7dd17
8453,0xe403043A0F9C7B9F315Cf145166EB747D9790E77,0x4200000000000000000000000000000000000006,182851886928,3657037738,179194849190,0x855809b4db3db4aaf806de10e6cbb74cdd0ff627cae8c3eb7175579da0c24228
8453,0xe403043A0F9C7B9F315Cf145166EB747D9790E77,0x4F9Fd6Be4a90f2620860d680c0d4d5Fb53d1A825,162604009701,3252080194,159351929507,0x855809b4db3db4aaf806de10e6cbb74cdd0ff627cae8c3eb7175579da0c24228
8453,0xAeC539A116fa75E8BdcF016D3C146a25bC1af93b,0x4200000000000000000000000000000000000006,331775225125381,6635504502507,325139720622874,0x7d502076eb34b5c7967a27483828af1dea9810aa3ecd56c2cfc8ee8f09b6973c
8453,0xAeC539A116fa75E8BdcF016D3C146a25bC1af93b,0x731814e491571A2e9eE3c5b1F7f3b962eE8f4870,5012379513212475718,100247590264249516,4912131922948226202,0x7d502076eb34b5c7967a27483828af1dea9810aa3ecd56c2cfc8ee8f09b6973c
8453,0xAeC539A116fa75E8BdcF016D3C146a25bC1af93b,0x20ef84969f6d81Ff74AE4591c331858b20AD82CD,950161087532853105537,19003221750657062506,931157865782196043031,0x9388a7785576853c2bb83d9d3710d09e94c84c9197b802cf02ea4308922959ea
8453,0xAeC539A116fa75E8BdcF016D3C146a25bC1af93b,0x4200000000000000000000000000000000000006,2148115164470797,42962303289415,2105152861181382,0x9388a7785576853c2bb83d9d3710d09e94c84c9197b802cf02ea4308922959ea
8453,0xe403043A0F9C7B9F315Cf145166EB747D9790E77,0x4200000000000000000000000000000000000006,441252170,8825043,432427127,0x6ea3bcf709696a4a67f71a319ec4dcdd61ab012f60563f1038b4ebbf0ddef38e
8453,0xe403043A0F9C7B9F315Cf145166EB747D9790E77,0x4F9Fd6Be4a90f2620860d680c0d4d5Fb53d1A825,1421861676336748,28437233526734,1393424442810014,0x6ea3bcf709696a4a67f71a319ec4dcdd61ab012f60563f1038b4ebbf0ddef38e
8453,0xe403043A0F9C7B9F315Cf145166EB747D9790E77,0x4200000000000000000000000000000000000006,206694034989,4133880699,202560154290,0x5f91f3e763ee7b87535def0afd024d51ccdaebfc9d60f7e8174fd28bae240058
8453,0xe403043A0F9C7B9F315Cf145166EB747D9790E77,0x4F9Fd6Be4a90f2620860d680c0d4d5Fb53d1A825,714255468399361,14285109367987,699970359031374,0x5f91f3e763ee7b87535def0afd024d51ccdaebfc9d60f7e8174fd28bae240058
8453,0xAeC539A116fa75E8BdcF016D3C146a25bC1af93b,0x4200000000000000000000000000000000000006,398052708976184,7961054179523,390091654796661,0x5f0b64003c087378c2b2692d46cac29c80adfabffaaf267b20562dd0ac53d523
8453,0xAeC539A116fa75E8BdcF016D3C146a25bC1af93b,0x731814e491571A2e9eE3c5b1F7f3b962eE8f4870,7553692191838950768,151073843836779018,7402618348002171750,0x5f0b64003c087378c2b2692d46cac29c80adfabffaaf267b20562dd0ac53d523
8453,0xAeC539A116fa75E8BdcF016D3C146a25bC1af93b,0x4200000000000000000000000000000000000006,405083580803589,8101671616071,396981909187518,0x1a7552cab78f0ef7097d6d154ad3b689966366aa448b4f0ea0b620ec7c805fdd
8453,0xAeC539A116fa75E8BdcF016D3C146a25bC1af93b,0x731814e491571A2e9eE3c5b1F7f3b962eE8f4870,7056502838452696751,141130056769053937,6915372781683642814,0x1a7552cab78f0ef7097d6d154ad3b689966366aa448b4f0ea0b620ec7c805fdd
8453,0xD457E42afa6D1893d90225Bc25C99457469Ef461,0x4200000000000000000000000000000000000006,1779953593638,35599071872,1744354521766,0xc79b241e2b49b6eaa6dfa845631c3e2d9cc99c5027c501d72bed7caa7c24bcd3
8453,0xD457E42afa6D1893d90225Bc25C99457469Ef461,0x940181a94A35A4569E4529A3CDfB74e38FD98631,803870146638206180,16077402932764123,787792743705442057,0xc79b241e2b49b6eaa6dfa845631c3e2d9cc99c5027c501d72bed7caa7c24bcd3
8453,0x059F4c04295bde54893C24025d8229E35318d3Cc,0x4200000000000000000000000000000000000006,1318152261049454,26363045220989,1291789215828465,0x3a0594155a49ce20444f3b366bc7f7f41f3bf10c12ca0d94ab1713e9dac27423
8453,0x059F4c04295bde54893C24025d8229E35318d3Cc,0xb33Ff54b9F7242EF1593d2C9Bcd8f9df46c77935,413581908051707872790,8271638161034157627,405310269890673715163,0x3a0594155a49ce20444f3b366bc7f7f41f3bf10c12ca0d94ab1713e9dac27423
8453,0x1822946A4f1a625044d93a468DB6DB756d4f89Ff,0x4200000000000000000000000000000000000006,666221017742969,13324420354859,652896597388110,0x236171b023f4aef46d4ed5cbf6536d68732eb880c77857023bb7c90c6cfe569f
8453,0x1822946A4f1a625044d93a468DB6DB756d4f89Ff,0x4F9Fd6Be4a90f2620860d680c0d4d5Fb53d1A825,7069760567665708154,141395211353314166,6928365356312393988,0x236171b023f4aef46d4ed5cbf6536d68732eb880c77857023bb7c90c6cfe569f
8453,0xAeC539A116fa75E8BdcF016D3C146a25bC1af93b,0x4200000000000000000000000000000000000006,250104512448433,5002090248968,245102422199465,0x03d1213d24c0a2a77a24335daa77522c75a387f65090936c61f0bac22d3cce29
8453,0xAeC539A116fa75E8BdcF016D3C146a25bC1af93b,0x731814e491571A2e9eE3c5b1F7f3b962eE8f4870,18821148186653516258,376422963733070332,18444725222920445926,0x03d1213d24c0a2a77a24335daa77522c75a387f65090936c61f0bac22d3cce29
8453,0x2A16310f6A1b892804d9583F1249b740b703f455,0x3124678D62D2aa1f615B54525310fbfDa6DcF7AE,0,0,0,0xb0e146e4abbdd78ff7e5606ac1a2f59182b9a776621b25b67c768ad07cbe001e
8453,0x2A16310f6A1b892804d9583F1249b740b703f455,0x4200000000000000000000000000000000000006,317090442082,6341808841,310748633241,0xb0e146e4abbdd78ff7e5606ac1a2f59182b9a776621b25b67c768ad07cbe001e
8453,0x15A0c9e57933AC556f709C53773D9f9DE4007787,0x4200000000000000000000000000000000000006,0,0,0,0x8164fc9d1faa301adc64033532673296df4f6d77e2d55105747b9006b2b9b998
8453,0x15A0c9e57933AC556f709C53773D9f9DE4007787,0x940181a94A35A4569E4529A3CDfB74e38FD98631,36049027977438064,720980559548761,35328047417889303,0x8164fc9d1faa301adc64033532673296df4f6d77e2d55105747b9006b2b9b998
8453,0x059F4c04295bde54893C24025d8229E35318d3Cc,0x20ef84969f6d81Ff74AE4591c331858b20AD82CD,680446712508534455951,13608934250170689402,666837778258363766549,0x7f930a1ff8bf738dc6335fa23e064e6a85026044185528d64c827c9708ced750
8453,0x059F4c04295bde54893C24025d8229E35318d3Cc,0x4200000000000000000000000000000000000006,2157631357131851,43152627142637,2114478729989214,0x7f930a1ff8bf738dc6335fa23e064e6a85026044185528d64c827c9708ced750
8453,0x059F4c04295bde54893C24025d8229E35318d3Cc,0x20ef84969f6d81Ff74AE4591c331858b20AD82CD,143985161555031161768,2879703231100623295,141105458323930538473,0x17a17a60fac546a718133655719acfeefb563b0648ce7f34ce7385a63389e451
8453,0x059F4c04295bde54893C24025d8229E35318d3Cc,0x4200000000000000000000000000000000000006,45467990581253,909359811625,44558630769628,0x17a17a60fac546a718133655719acfeefb563b0648ce7f34ce7385a63389e451
8453,0x059F4c04295bde54893C24025d8229E35318d3Cc,0x20ef84969f6d81Ff74AE4591c331858b20AD82CD,1026156376844480234048,20523127536889605108,1005633249307590628940,0x8a15509e6ac1c5eb1371dfc071b4afbe0afad798a19d03786e98557279daea3a
8453,0x059F4c04295bde54893C24025d8229E35318d3Cc,0x4200000000000000000000000000000000000006,1366563936991986,27331278739839,1339232658252147,0x8a15509e6ac1c5eb1371dfc071b4afbe0afad798a19d03786e98557279daea3a
8453,0xe4D83311dA070fab7d0530D9b07761C539f28034,0x0b3e328455c4059EEb9e3f84b5543F74E24e7E1b,3149124191611287653,62982483832225754,3086141707779061899,0x1bcfce550807e5382f331bedda032053d05c59a8e5970e14059981d705e1371d
8453,0xe4D83311dA070fab7d0530D9b07761C539f28034,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,9737741,194754,9542987,0x1bcfce550807e5382f331bedda032053d05c59a8e5970e14059981d705e1371d
8453,0xAeC539A116fa75E8BdcF016D3C146a25bC1af93b,0x4200000000000000000000000000000000000006,380501893485230,7610037869704,372891855615526,0x77fc4be5e68ee7f37286f9a1eaf416b897da29d3f021fbcb29418b94652d18bd
8453,0xAeC539A116fa75E8BdcF016D3C146a25bC1af93b,0x731814e491571A2e9eE3c5b1F7f3b962eE8f4870,8448379972621878744,168967599452437578,8279412373169441166,0x77fc4be5e68ee7f37286f9a1eaf416b897da29d3f021fbcb29418b94652d18bd
8453,0x059F4c04295bde54893C24025d8229E35318d3Cc,0x20ef84969f6d81Ff74AE4591c331858b20AD82CD,1118735058942570974749,22374701178851419960,1096360357763719554789,0x83e5eb990bec9cdb9a6b6701a00eea69da24b2c79abd6267c6aacc94433c9a32
8453,0x059F4c04295bde54893C24025d8229E35318d3Cc,0x4200000000000000000000000000000000000006,1755906522565139,35118130451302,1720788392113837,0x83e5eb990bec9cdb9a6b6701a00eea69da24b2c79abd6267c6aacc94433c9a32
8453,0x059F4c04295bde54893C24025d8229E35318d3Cc,0x20ef84969f6d81Ff74AE4591c331858b20AD82CD,479426686027116029640,9588533720542320792,469838152306573708848,0xd128002421fdb0d829f2b49317d5fc598ecc3a98c0281da4fac953795950c6c3
8453,0x059F4c04295bde54893C24025d8229E35318d3Cc,0x4200000000000000000000000000000000000006,312897358021632,6257947160432,306639410861200,0xd128002421fdb0d829f2b49317d5fc598ecc3a98c0281da4fac953795950c6c3
8453,0x059F4c04295bde54893C24025d8229E35318d3Cc,0x20ef84969f6d81Ff74AE4591c331858b20AD82CD,415394383880035604469,8307887677600712262,407086496202434892207,0xb1c43ba8689d9b58f4d585a46464df312b53d8810ff87b5ed69b88cdd834234e
8453,0x059F4c04295bde54893C24025d8229E35318d3Cc,0x4200000000000000000000000000000000000006,42725843048913,854516860978,41871326187935,0xb1c43ba8689d9b58f4d585a46464df312b53d8810ff87b5ed69b88cdd834234e
8453,0x059F4c04295bde54893C24025d8229E35318d3Cc,0x20ef84969f6d81Ff74AE4591c331858b20AD82CD,506811136179130333699,10136222723582606884,496674913455547726815,0xf588d263d3e9099e90eefce6f3f804f3b7812fa516949a7da0c502989f5d7adb
8453,0x059F4c04295bde54893C24025d8229E35318d3Cc,0x4200000000000000000000000000000000000006,372453750467259,7449075009345,365004675457914,0xf588d263d3e9099e90eefce6f3f804f3b7812fa516949a7da0c502989f5d7adb
8453,0x5bbc45d7a94718A69C44c4C03834172a4d4AE5eE,0x4200000000000000000000000000000000000006,619554728684331,12391094573686,607163634110645,0x7df53b44e29bbfc1be98f41962465853b9f498de0bd480ff8e3d1b48b9cd9d23
8453,0x5bbc45d7a94718A69C44c4C03834172a4d4AE5eE,0x4F9Fd6Be4a90f2620860d680c0d4d5Fb53d1A825,5408173708453287335,108163474169065748,5300010234284221587,0x7df53b44e29bbfc1be98f41962465853b9f498de0bd480ff8e3d1b48b9cd9d23
8453,0xb7725D73451c359560D43dEe3a6e83D1E23257B6,0x4200000000000000000000000000000000000006,1102033524478335,22040670489566,1079992853988769,0x1a50975f856f7d7fab5b15909b254d63fb7c04768098e1fb9047707411eb4a91
8453,0xb7725D73451c359560D43dEe3a6e83D1E23257B6,0x532f27101965dd16442E59d40670FaF5eBB142E4,31290983885483102373,625819677709662060,30665164207773440313,0x1a50975f856f7d7fab5b15909b254d63fb7c04768098e1fb9047707411eb4a91
8453,0x059F4c04295bde54893C24025d8229E35318d3Cc,0x20ef84969f6d81Ff74AE4591c331858b20AD82CD,3206304258581408501070,64126085171628171356,3142178173409780329714,0xe8393e6990f2091cd41ee27e2914f36fc1e34dcaf70056cd8e41e417b07e7a67
8453,0x059F4c04295bde54893C24025d8229E35318d3Cc,0x4200000000000000000000000000000000000006,7486904552713395,149738091054267,7337166461659128,0xe8393e6990f2091cd41ee27e2914f36fc1e34dcaf70056cd8e41e417b07e7a67
8453,0x059F4c04295bde54893C24025d8229E35318d3Cc,0x20ef84969f6d81Ff74AE4591c331858b20AD82CD,0,0,0,0x250005cb1d860ded9db04a7bc1a951e2906f7c0a7074ca9dd45ed622e15aa842
8453,0x059F4c04295bde54893C24025d8229E35318d3Cc,0x4200000000000000000000000000000000000006,0,0,0,0x250005cb1d860ded9db04a7bc1a951e2906f7c0a7074ca9dd45ed622e15aa842
8453,0x059F4c04295bde54893C24025d8229E35318d3Cc,0x20ef84969f6d81Ff74AE4591c331858b20AD82CD,1104067461241090546071,22081349224821811381,1081986112016268734690,0x10dad0caa629c03a3bdcb43fcebd3a850913c6dbdc3d66fabc67bd50ef4d7067
8453,0x059F4c04295bde54893C24025d8229E35318d3Cc,0x4200000000000000000000000000000000000006,2393095057320500,47861901146410,2345233156174090,0x10dad0caa629c03a3bdcb43fcebd3a850913c6dbdc3d66fabc67bd50ef4d7067
8453,0xAeC539A116fa75E8BdcF016D3C146a25bC1af93b,0x4200000000000000000000000000000000000006,603716405779426,12074328115588,591642077663838,0xefc3a0788c4aa31c3e4e29e4093d55079d93d411a30d6ad1f9634cb6f7c48758
8453,0xAeC539A116fa75E8BdcF016D3C146a25bC1af93b,0xbDF317F9C153246C429F23f4093087164B145390,32690629499262590742,653812589985251828,32036816909277338914,0xefc3a0788c4aa31c3e4e29e4093d55079d93d411a30d6ad1f9634cb6f7c48758
8453,0x059F4c04295bde54893C24025d8229E35318d3Cc,0x20ef84969f6d81Ff74AE4591c331858b20AD82CD,27300208162837585109,546004163256751713,26754203999580833396,0x57eb9cd3f59faab2602677b207a3d70c8b71b835e5c50d7e08abe222ca90c60b
8453,0x059F4c04295bde54893C24025d8229E35318d3Cc,0x4200000000000000000000000000000000000006,0,0,0,0x57eb9cd3f59faab2602677b207a3d70c8b71b835e5c50d7e08abe222ca90c60b
8453,0x059F4c04295bde54893C24025d8229E35318d3Cc,0x2b0772BEa2757624287ffc7feB92D03aeAE6F12D,24522737161218358687516,490454743224367183959,24032282417993991503557,0x2b8a953702381362de760e26ecc164a464f99274834975ae727a3de72d9bfc14
8453,0x059F4c04295bde54893C24025d8229E35318d3Cc,0x4200000000000000000000000000000000000006,11466436040658492,229328720813169,11237107319845323,0x2b8a953702381362de760e26ecc164a464f99274834975ae727a3de72d9bfc14
8453,0x059F4c04295bde54893C24025d8229E35318d3Cc,0x2b0772BEa2757624287ffc7feB92D03aeAE6F12D,3511343188869379884600,70226863777387599153,3441116325091992285447,0xfba19d85eb51dca10453c1a940f1a0d41b417de024175f55217301460b549255
8453,0x059F4c04295bde54893C24025d8229E35318d3Cc,0x4200000000000000000000000000000000000006,704465729684623,14089314593692,690376415090931,0xfba19d85eb51dca10453c1a940f1a0d41b417de024175f55217301460b549255
8453,0x059F4c04295bde54893C24025d8229E35318d3Cc,0x2b0772BEa2757624287ffc7feB92D03aeAE6F12D,12150107674308840064142,243002153486176806341,11907105520822663257801,0xbb9e57998fda18a3f98fa9b5e9e8390dcabc216f8823025491447a7ef497dfe4
8453,0x059F4c04295bde54893C24025d8229E35318d3Cc,0x4200000000000000000000000000000000000006,10549817523339991,210996350466799,10338821172873192,0xbb9e57998fda18a3f98fa9b5e9e8390dcabc216f8823025491447a7ef497dfe4
8453,0x6E7FE1bE19F2D9B576E5218c7518469Ad09E9A5a,0x4200000000000000000000000000000000000006,577970667738266,11559413354765,566411254383501,0xf3ee5ce75d6ab8284b8134bd3aad1b3eb1f034b97e848c80507d8f997e0686a4
8453,0x6E7FE1bE19F2D9B576E5218c7518469Ad09E9A5a,0xcbB7C0000aB88B473b1f5aFd9ef808440eed33Bf,410,8,402,0xf3ee5ce75d6ab8284b8134bd3aad1b3eb1f034b97e848c80507d8f997e0686a4
8453,0x059F4c04295bde54893C24025d8229E35318d3Cc,0x2b0772BEa2757624287ffc7feB92D03aeAE6F12D,69142997272383767245,1382859945447675373,67760137326936091872,0x9df2d05bec7d826a318a4c74db71fc0dab56b46fc3c191260c48f6a437939175
8453,0x059F4c04295bde54893C24025d8229E35318d3Cc,0x4200000000000000000000000000000000000006,355848978435222,7116979568704,348731998866518,0x9df2d05bec7d826a318a4c74db71fc0dab56b46fc3c191260c48f6a437939175
8453,0x059F4c04295bde54893C24025d8229E35318d3Cc,0x2b0772BEa2757624287ffc7feB92D03aeAE6F12D,6156186568690569935709,123123731373811401277,6033062837316758534432,0x1a15bc9304c2ef6b47abb4f2346b62e4308355dd3c6b36485246e5299a226f15
8453,0x059F4c04295bde54893C24025d8229E35318d3Cc,0x4200000000000000000000000000000000000006,1808922055643656,36178441112873,1772743614530783,0x1a15bc9304c2ef6b47abb4f2346b62e4308355dd3c6b36485246e5299a226f15
8453,0x059F4c04295bde54893C24025d8229E35318d3Cc,0x2b0772BEa2757624287ffc7feB92D03aeAE6F12D,24108014163032964589,482160283260659301,23625853879772305288,0x3b769a8bd1f82e3d3d76061bb1b7bad293431015e053c4a62dd3383485e4d52f
8453,0x059F4c04295bde54893C24025d8229E35318d3Cc,0x4200000000000000000000000000000000000006,29849732800018,596994656000,29252738144018,0x3b769a8bd1f82e3d3d76061bb1b7bad293431015e053c4a62dd3383485e4d52f
8453,0x059F4c04295bde54893C24025d8229E35318d3Cc,0x2b0772BEa2757624287ffc7feB92D03aeAE6F12D,3829306249543193628120,76586124990863874156,3752720124552329753964,0xffdc546fe176bb8def047339f9b45183f6cf81346dbedf96e4cef6c62bfffdfc
8453,0x059F4c04295bde54893C24025d8229E35318d3Cc,0x4200000000000000000000000000000000000006,339680895677625,6793617913552,332887277764073,0xffdc546fe176bb8def047339f9b45183f6cf81346dbedf96e4cef6c62bfffdfc
8453,0x059F4c04295bde54893C24025d8229E35318d3Cc,0x2b0772BEa2757624287ffc7feB92D03aeAE6F12D,3236245889954438705294,64724917799088775453,3171520972155349929841,0x561eeffd45e38d0a617665566925578af6c11730d217e539d9d8e3750dc15a11
